[run number],initial-people,num-infect,immune-chance,recovery-chance,[step],count turtles with [infected?],count turtles with [immune? = true],count turtles,sum [sicktime] of turtles
3,1000,100,50,10,121,387,497,1000,42961
1,1000,100,50,10,113,395,477,1000,42197
5,1000,100,50,10,115,366,514,1000,38376
2,1000,100,50,10,115,390,497,1000,40739
4,1000,100,50,10,128,342,520,1000,42904
3,1000,100,50,10,122,401,497,1000,43348
5,1000,100,50,10,116,355,514,1000,38742
2,1000,100,50,10,116,392,497,1000,41129
1,1000,100,50,10,114,396,477,1000,42592
4,1000,100,50,10,129,336,520,1000,43246
3,1000,100,50,10,123,400,497,1000,43749
5,1000,100,50,10,117,358,514,1000,39097
2,1000,100,50,10,117,382,497,1000,41521
4,1000,100,50,10,130,336,520,1000,43582
1,1000,100,50,10,115,399,477,1000,42988
5,1000,100,50,10,118,366,514,1000,39455
3,1000,100,50,10,124,404,497,1000,44149
1,1000,100,50,10,116,388,477,1000,43387
2,1000,100,50,10,118,371,497,1000,41903
4,1000,100,50,10,131,349,520,1000,43918
5,1000,100,50,10,119,361,514,1000,39821
3,1000,100,50,10,125,403,497,1000,44553
4,1000,100,50,10,132,355,520,1000,44267
5,1000,100,50,10,120,366,514,1000,40182
1,1000,100,50,10,117,393,477,1000,43775
2,1000,100,50,10,119,373,497,1000,42274
3,1000,100,50,10,126,407,497,1000,44956
5,1000,100,50,10,121,371,514,1000,40548
4,1000,100,50,10,133,361,520,1000,44622
1,1000,100,50,10,118,393,477,1000,44168
3,1000,100,50,10,127,381,497,1000,45363
2,1000,100,50,10,120,364,497,1000,42647
5,1000,100,50,10,122,373,514,1000,40919
4,1000,100,50,10,134,355,520,1000,44983
1,1000,100,50,10,119,397,477,1000,44561
3,1000,100,50,10,128,385,497,1000,45744
2,1000,100,50,10,121,355,497,1000,43011
5,1000,100,50,10,123,373,514,1000,41292
4,1000,100,50,10,135,353,520,1000,45338
1,1000,100,50,10,120,402,477,1000,44958
3,1000,100,50,10,129,381,497,1000,46129
2,1000,100,50,10,122,365,497,1000,43366
5,1000,100,50,10,124,362,514,1000,41665
4,1000,100,50,10,136,348,520,1000,45691
3,1000,100,50,10,130,383,497,1000,46510
1,1000,100,50,10,121,403,477,1000,45360
5,1000,100,50,10,125,358,514,1000,42027
2,1000,100,50,10,123,362,497,1000,43731
4,1000,100,50,10,137,347,520,1000,46039
3,1000,100,50,10,131,391,497,1000,46893
5,1000,100,50,10,126,357,514,1000,42385
1,1000,100,50,10,122,404,477,1000,45763
2,1000,100,50,10,124,367,497,1000,44093
4,1000,100,50,10,138,340,520,1000,46386
3,1000,100,50,10,132,377,497,1000,47284
5,1000,100,50,10,127,363,514,1000,42742
1,1000,100,50,10,123,405,477,1000,46167
2,1000,100,50,10,125,372,497,1000,44460
4,1000,100,50,10,139,351,520,1000,46726
3,1000,100,50,10,133,380,497,1000,47661
5,1000,100,50,10,128,368,514,1000,43105
1,1000,100,50,10,124,394,477,1000,46572
2,1000,100,50,10,126,389,497,1000,44832
4,1000,100,50,10,140,354,520,1000,47077
5,1000,100,50,10,129,370,514,1000,43473
3,1000,100,50,10,134,379,497,1000,48041
2,1000,100,50,10,127,393,497,1000,45221
1,1000,100,50,10,125,383,477,1000,46966
5,1000,100,50,10,130,370,514,1000,43843
4,1000,100,50,10,141,362,520,1000,47431
3,1000,100,50,10,135,382,497,1000,48420
2,1000,100,50,10,128,390,497,1000,45614
4,1000,100,50,10,142,361,520,1000,47793
5,1000,100,50,10,131,375,514,1000,44213
1,1000,100,50,10,126,395,477,1000,47349
3,1000,100,50,10,136,375,497,1000,48802
4,1000,100,50,10,143,362,520,1000,48154
2,1000,100,50,10,129,372,497,1000,46004
5,1000,100,50,10,132,367,514,1000,44588
1,1000,100,50,10,127,391,477,1000,47744
3,1000,100,50,10,137,374,497,1000,49177
4,1000,100,50,10,144,365,520,1000,48516
2,1000,100,50,10,130,364,497,1000,46376
5,1000,100,50,10,133,369,514,1000,44955
3,1000,100,50,10,138,382,497,1000,49551
1,1000,100,50,10,128,388,477,1000,48135
4,1000,100,50,10,145,371,520,1000,48881
2,1000,100,50,10,131,364,497,1000,46740
3,1000,100,50,10,139,380,497,1000,49933
5,1000,100,50,10,134,372,514,1000,45324
1,1000,100,50,10,129,385,477,1000,48523
4,1000,100,50,10,146,373,520,1000,49252
2,1000,100,50,10,132,366,497,1000,47104
5,1000,100,50,10,135,391,514,1000,45696
3,1000,100,50,10,140,381,497,1000,50313
1,1000,100,50,10,130,392,477,1000,48908
4,1000,100,50,10,147,364,520,1000,49625
2,1000,100,50,10,133,360,497,1000,47470
3,1000,100,50,10,141,377,497,1000,50694
5,1000,100,50,10,136,400,514,1000,46087
1,1000,100,50,10,131,385,477,1000,49300
4,1000,100,50,10,148,366,520,1000,49989
2,1000,100,50,10,134,374,497,1000,47830
3,1000,100,50,10,142,385,497,1000,51071
5,1000,100,50,10,137,396,514,1000,46487
1,1000,100,50,10,132,388,477,1000,49685
4,1000,100,50,10,149,374,520,1000,50355
2,1000,100,50,10,135,370,497,1000,48204
3,1000,100,50,10,143,384,497,1000,51456
1,1000,100,50,10,133,395,477,1000,50073
4,1000,100,50,10,150,365,520,1000,50729
2,1000,100,50,10,136,371,497,1000,48574
5,1000,100,50,10,138,380,514,1000,46883
3,1000,100,50,10,144,379,497,1000,51840
5,1000,100,50,10,139,383,514,1000,47263
1,1000,100,50,10,134,399,477,1000,50468
2,1000,100,50,10,137,359,497,1000,48945
3,1000,100,50,10,145,389,497,1000,52219
5,1000,100,50,10,140,378,514,1000,47646
2,1000,100,50,10,138,365,497,1000,49304
1,1000,100,50,10,135,398,477,1000,50867
3,1000,100,50,10,146,400,497,1000,52608
5,1000,100,50,10,141,365,514,1000,48024
2,1000,100,50,10,139,369,497,1000,49669
1,1000,100,50,10,136,406,477,1000,51265
3,1000,100,50,10,147,386,497,1000,53008
5,1000,100,50,10,142,354,514,1000,48389
2,1000,100,50,10,140,367,497,1000,50038
1,1000,100,50,10,137,414,477,1000,51671
3,1000,100,50,10,148,371,497,1000,53394
5,1000,100,50,10,143,353,514,1000,48743
2,1000,100,50,10,141,366,497,1000,50405
1,1000,100,50,10,138,412,477,1000,52085
3,1000,100,50,10,149,372,497,1000,53765
5,1000,100,50,10,144,354,514,1000,49096
2,1000,100,50,10,142,362,497,1000,50771
5,1000,100,50,10,145,353,514,1000,49450
3,1000,100,50,10,150,369,497,1000,54137
2,1000,100,50,10,143,361,497,1000,51133
1,1000,100,50,10,139,406,477,1000,52497
5,1000,100,50,10,146,356,514,1000,49803
2,1000,100,50,10,144,360,497,1000,51494
1,1000,100,50,10,140,399,477,1000,52903
5,1000,100,50,10,147,353,514,1000,50159
2,1000,100,50,10,145,371,497,1000,51854
1,1000,100,50,10,141,400,477,1000,53302
5,1000,100,50,10,148,363,514,1000,50512
2,1000,100,50,10,146,381,497,1000,52225
1,1000,100,50,10,142,391,477,1000,53702
5,1000,100,50,10,149,356,514,1000,50875
2,1000,100,50,10,147,387,497,1000,52606
5,1000,100,50,10,150,350,514,1000,51231
1,1000,100,50,10,143,384,477,1000,54093
2,1000,100,50,10,148,373,497,1000,52993
1,1000,100,50,10,144,391,477,1000,54477
2,1000,100,50,10,149,378,497,1000,53366
1,1000,100,50,10,145,391,477,1000,54868
2,1000,100,50,10,150,394,497,1000,53744
1,1000,100,50,10,146,396,477,1000,55259
1,1000,100,50,10,147,395,477,1000,55655
1,1000,100,50,10,148,408,477,1000,56050
1,1000,100,50,10,149,402,477,1000,56458
1,1000,100,50,10,150,411,477,1000,56860
